customer_id,age,gender,country,preferred_channel,loyalty_tier,registration_date,last_purchase_days_ago,total_purchases,avg_order_value,email_open_rate,app_sessions_30d,returns_rate,support_tickets_12m,nps_score,omnichannel_flag,preferred_brand,preferred_category,total_revenue,churned
CUST_04493,23,F,Germany,instagram_shop,Bronze,2023-10-25,195,33,48.42,0.334,7,0.177,6,4.0,0,Stradivarius,Sportswear,1597.86,1
CUST_04494,32,M,Netherlands,email_campaign,Silver,2024-01-20,55,46,19.1,0.582,55,0.45,7,10.0,1,Pull&Bear,Accessories,878.6,0
CUST_04495,44,NB,Portugal,instagram_shop,Silver,2024-11-12,363,9,60.06,0.226,57,0.054,0,4.0,0,Mango,Footwear,540.54,1
CUST_04496,27,M,Brazil,loyalty_program,Gold,2025-05-08,49,38,41.39,0.322,13,0.053,0,3.0,1,Mango,Sportswear,1572.82,0
CUST_04497,26,F,France,email_campaign,Bronze,2024-01-30,106,26,24.59,0.315,6,0.054,5,3.0,1,Bershka,Dresses,639.34,0
CUST_04498,50,F,Germany,mobile_app,Bronze,2024-02-23,78,43,69.79,0.152,3,0.028,1,2.0,0,Stradivarius,Accessories,3000.97,0
CUST_04499,49,F,UK,email_campaign,Gold,2025-01-11,284,53,78.39,0.269,48,0.014,2,7.0,1,Pull&Bear,Footwear,4154.67,1
CUST_04500,23,M,France,mobile_app,Platinum,2024-10-16,57,27,7.27,0.304,20,0.084,4,5.0,1,Pull&Bear,Underwear,196.29,0
CUST_04501,58,M,Germany,instagram_shop,Bronze,2025-10-27,169,11,130.72,0.585,44,0.096,7,6.0,0,Stradivarius,Accessories,1437.92,0
CUST_04502,53,F,UK,instagram_shop,Bronze,2023-11-25,207,26,121.98,0.34,11,0.19,7,2.0,0,Mango,Footwear,3171.48,1
CUST_04503,19,F,Portugal,mobile_app,Bronze,2024-12-03,260,78,49.78,0.207,30,0.057,2,8.0,0,Stradivarius,Outerwear,3882.84,0
CUST_04504,46,F,Brazil,physical_store,Bronze,2023-05-15,276,57,29.02,0.119,8,0.086,2,9.0,1,COS,Bottoms,1654.14,0
CUST_04505,21,F,USA,loyalty_program,Bronze,2024-09-28,345,1,84.18,0.175,6,0.215,2,6.0,1,Reserved,Sportswear,84.18,1
CUST_04506,18,M,USA,email_campaign,Bronze,2024-09-01,163,11,54.71,0.339,44,0.077,5,5.0,0,Mango,Dresses,601.81,0
CUST_04507,36,F,Germany,loyalty_program,Gold,2024-10-04,244,30,35.67,0.23,34,0.161,4,3.0,0,Stradivarius,Footwear,1070.1,0
CUST_04508,43,F,Brazil,loyalty_program,Bronze,2023-12-14,250,4,36.3,0.195,39,0.189,2,0.0,1,Reserved,Bottoms,145.2,0
CUST_04509,42,F,Germany,ecommerce,Silver,2025-03-18,309,72,62.93,0.229,10,0.114,0,8.0,1,H&M,Tops,4530.96,0
CUST_04510,27,M,Portugal,instagram_shop,Silver,2025-11-18,39,33,157.94,0.171,36,0.025,2,3.0,1,COS,Underwear,5212.02,0
CUST_04511,32,F,UK,email_campaign,Silver,2025-03-30,309,33,19.06,0.23,41,0.188,3,8.0,0,COS,Accessories,628.98,1
CUST_04512,39,M,Brazil,loyalty_program,Silver,2025-07-02,121,74,69.99,0.067,1,0.234,5,3.0,1,Mango,Accessories,5179.26,0
CUST_04513,38,M,France,email_campaign,Silver,2024-08-22,86,66,26.84,0.343,33,0.097,3,7.0,1,Bershka,Bags,1771.44,0
CUST_04514,39,M,UK,loyalty_program,Gold,2025-08-24,99,4,70.42,0.464,53,0.046,6,9.0,0,Reserved,Bottoms,281.68,0
CUST_04515,53,F,France,instagram_shop,Gold,2023-09-18,246,51,86.56,0.433,34,0.275,0,1.0,1,Mango,Bags,4414.56,1
CUST_04516,51,F,France,loyalty_program,Bronze,2023-09-23,348,27,20.34,0.256,37,0.006,3,7.0,0,Bershka,Footwear,549.18,1
CUST_04517,47,F,Portugal,mobile_app,Bronze,2024-09-27,208,33,86.3,0.392,15,0.152,7,3.0,1,COS,Footwear,2847.9,0
CUST_04518,42,F,Spain,instagram_shop,Gold,2023-07-05,113,77,67.14,0.351,50,0.124,3,7.0,0,Stradivarius,Accessories,5169.78,0
CUST_04519,62,F,Spain,email_campaign,Silver,2025-03-19,83,75,154.97,0.189,31,0.334,1,3.0,0,Reserved,Jewelry,11622.75,0
CUST_04520,45,F,Brazil,physical_store,Platinum,2024-06-20,65,32,55.57,0.162,51,0.455,2,4.0,0,Pull&Bear,Bottoms,1778.24,0
CUST_04521,18,F,Netherlands,loyalty_program,Bronze,2026-02-27,1,67,68.62,0.277,14,0.267,6,3.0,0,Pull&Bear,Bottoms,4597.54,1
CUST_04522,62,M,Poland,mobile_app,Bronze,2025-05-31,174,77,76.86,0.128,9,0.083,0,2.0,1,Zara,Accessories,5918.22,1
CUST_04523,21,F,Spain,instagram_shop,Bronze,2025-12-27,250,28,169.88,0.623,11,0.145,5,2.0,0,Stradivarius,Footwear,4756.64,0
CUST_04524,24,M,Brazil,ecommerce,Bronze,2026-02-21,226,57,12.76,0.313,12,0.283,1,8.0,1,Reserved,Underwear,727.32,0
CUST_04525,26,M,France,instagram_shop,Silver,2025-03-23,284,19,15.73,0.418,29,0.242,0,10.0,1,COS,Jewelry,298.87,0
CUST_04526,53,M,USA,email_campaign,Gold,2025-09-10,84,31,50.29,0.149,46,0.111,1,7.0,1,Bershka,Outerwear,1558.99,0
CUST_04527,36,M,Spain,email_campaign,Silver,2024-09-07,239,53,73.01,0.593,21,0.172,7,4.0,1,Zara,Tops,3869.53,1
CUST_04528,18,M,Portugal,ecommerce,Bronze,2024-10-03,28,32,14.52,0.254,6,0.145,5,1.0,1,Stradivarius,Bottoms,464.64,0
CUST_04529,27,M,Brazil,mobile_app,Silver,2025-07-25,287,9,51.92,0.113,15,0.352,7,3.0,0,H&M,Tops,467.28,1
CUST_04530,53,F,Poland,email_campaign,Silver,2023-10-23,328,51,29.88,0.765,44,0.203,0,5.0,1,H&M,Footwear,1523.88,1
CUST_04531,26,F,Germany,mobile_app,Silver,2026-03-22,304,23,19.4,0.436,32,0.083,0,5.0,0,Mango,Accessories,446.2,1
CUST_04532,62,F,Netherlands,mobile_app,Silver,2024-12-17,282,25,47.53,0.125,56,0.019,3,5.0,1,Bershka,Dresses,1188.25,1
CUST_04533,63,F,France,instagram_shop,Silver,2025-10-05,183,46,96.5,0.113,22,0.009,4,2.0,0,Reserved,Sportswear,4439.0,0
CUST_04534,59,F,France,mobile_app,Bronze,2025-06-03,345,44,239.88,0.052,40,0.048,3,3.0,0,Massimo Dutti,Accessories,10554.72,1
CUST_04535,49,F,Germany,loyalty_program,Silver,2026-03-08,135,66,296.36,0.303,32,0.116,7,5.0,1,H&M,Dresses,19559.76,0
CUST_04536,49,F,Spain,email_campaign,Silver,2023-07-02,361,67,147.79,0.099,5,0.382,7,0.0,0,Zara,Jewelry,9901.93,0
CUST_04537,23,F,USA,email_campaign,Bronze,2025-01-18,57,28,70.72,0.406,45,0.109,1,8.0,0,Stradivarius,Dresses,1980.16,0
CUST_04538,55,F,Germany,physical_store,Bronze,2024-05-07,115,78,50.07,0.253,31,0.156,6,2.0,0,Reserved,Bottoms,3905.46,0
CUST_04539,34,M,USA,mobile_app,Bronze,2023-11-29,186,24,61.52,0.264,18,0.341,2,6.0,1,Mango,Underwear,1476.48,1
CUST_04540,27,F,France,physical_store,Bronze,2024-07-08,1,56,61.47,0.536,35,0.114,2,10.0,0,Pull&Bear,Jewelry,3442.32,0
CUST_04541,44,M,Poland,instagram_shop,Gold,2023-06-22,338,50,133.66,0.484,29,0.189,1,9.0,0,Mango,Accessories,6683.0,1
CUST_04542,52,F,Spain,physical_store,Bronze,2024-03-08,29,3,196.33,0.508,2,0.057,3,8.0,1,Uniqlo,Bags,588.99,0
CUST_04543,38,M,Brazil,mobile_app,Bronze,2023-09-01,232,23,21.51,0.496,36,0.183,2,10.0,1,Stradivarius,Bottoms,494.73,0
CUST_04544,42,M,France,email_campaign,Bronze,2026-02-02,150,34,43.04,0.309,45,0.258,3,1.0,1,Uniqlo,Jewelry,1463.36,0
CUST_04545,45,M,Germany,instagram_shop,Bronze,2024-05-31,190,9,117.45,0.376,17,0.222,4,9.0,1,COS,Footwear,1057.05,1
CUST_04546,64,M,USA,mobile_app,Silver,2025-10-25,270,59,49.33,0.157,33,0.177,1,5.0,0,Uniqlo,Tops,2910.47,1
CUST_04547,32,F,USA,instagram_shop,Silver,2025-06-12,248,66,39.24,0.2,54,0.106,3,7.0,1,Bershka,Sportswear,2589.84,0
CUST_04548,21,NB,France,ecommerce,Bronze,2025-12-14,327,22,138.0,0.154,15,0.564,7,3.0,0,Pull&Bear,Jewelry,3036.0,0
CUST_04549,46,M,France,mobile_app,Platinum,2024-10-09,195,35,36.35,0.113,3,0.032,0,0.0,0,Uniqlo,Footwear,1272.25,0
CUST_04550,26,M,Poland,ecommerce,Bronze,2024-01-25,255,31,92.4,0.124,3,0.031,2,9.0,1,Zara,Accessories,2864.4,0
CUST_04551,44,M,Poland,physical_store,Silver,2025-11-12,79,78,42.34,0.512,55,0.229,0,0.0,1,Zara,Jewelry,3302.52,0
CUST_04552,43,F,Italy,mobile_app,Gold,2023-08-19,363,48,321.64,0.35,42,0.139,6,1.0,1,Bershka,Footwear,15438.72,1
CUST_04553,36,M,Germany,ecommerce,Silver,2025-04-01,98,53,148.6,0.24,6,0.122,2,9.0,1,Bershka,Bottoms,7875.8,0
CUST_04554,45,F,Portugal,loyalty_program,Platinum,2025-03-10,150,75,41.92,0.438,47,0.145,6,0.0,1,COS,Sportswear,3144.0,0
CUST_04555,34,F,Germany,email_campaign,Gold,2024-11-11,274,32,68.17,0.636,17,0.129,1,10.0,0,COS,Bottoms,2181.44,0
CUST_04556,60,F,Poland,physical_store,Gold,2024-02-16,302,12,87.31,0.279,42,0.246,1,0.0,0,COS,Dresses,1047.72,1
CUST_04557,58,M,Italy,mobile_app,Bronze,2026-03-13,338,62,39.06,0.488,36,0.15,6,4.0,0,Massimo Dutti,Footwear,2421.72,0
CUST_04558,59,F,Spain,mobile_app,Silver,2025-08-01,123,3,42.42,0.208,34,0.177,3,0.0,0,Uniqlo,Accessories,127.26,0
CUST_04559,37,F,France,email_campaign,Gold,2024-11-14,98,6,106.82,0.615,1,0.098,1,0.0,1,Massimo Dutti,Bottoms,640.92,0
CUST_04560,62,F,Netherlands,email_campaign,Gold,2024-02-09,164,12,54.36,0.142,45,0.462,1,9.0,1,Mango,Underwear,652.32,0
CUST_04561,57,M,Germany,ecommerce,Platinum,2023-10-13,46,53,17.74,0.066,4,0.108,1,8.0,0,Stradivarius,Footwear,940.22,0
CUST_04562,56,F,Germany,ecommerce,Gold,2024-11-17,359,20,85.77,0.533,2,0.074,5,7.0,1,Mango,Jewelry,1715.4,1
CUST_04563,40,F,UK,ecommerce,Silver,2026-01-29,239,6,118.08,0.448,34,0.107,5,10.0,1,Reserved,Tops,708.48,1
CUST_04564,64,F,Poland,instagram_shop,Bronze,2025-02-24,230,14,42.04,0.099,55,0.19,5,0.0,1,COS,Underwear,588.56,1
CUST_04565,49,M,Netherlands,physical_store,Bronze,2023-09-07,293,56,29.42,0.359,14,0.203,6,6.0,0,Bershka,Bags,1647.52,1
CUST_04566,64,NB,Brazil,mobile_app,Bronze,2025-09-27,244,41,158.03,0.619,50,0.04,0,4.0,0,Massimo Dutti,Bottoms,6479.23,0
CUST_04567,50,M,UK,physical_store,Bronze,2025-02-05,18,49,61.77,0.233,54,0.166,0,6.0,1,Bershka,Jewelry,3026.73,0
CUST_04568,63,F,Portugal,email_campaign,Bronze,2023-08-13,171,65,51.22,0.151,55,0.133,7,2.0,0,Bershka,Outerwear,3329.3,0
CUST_04569,22,M,Germany,loyalty_program,Bronze,2024-02-01,360,31,51.13,0.171,15,0.151,6,5.0,1,COS,Bags,1585.03,1
CUST_04570,60,F,Italy,physical_store,Bronze,2024-07-07,157,28,174.89,0.126,26,0.362,1,7.0,1,Uniqlo,Bottoms,4896.92,0
CUST_04571,51,F,Italy,physical_store,Platinum,2024-06-15,204,12,67.33,0.209,11,0.121,2,8.0,1,Pull&Bear,Outerwear,807.96,0
CUST_04572,57,F,Brazil,ecommerce,Bronze,2025-05-18,146,16,77.81,0.408,4,0.159,1,1.0,0,Uniqlo,Jewelry,1244.96,0
CUST_04573,28,F,USA,email_campaign,Bronze,2026-01-11,143,35,48.19,0.522,52,0.274,2,5.0,1,Massimo Dutti,Bags,1686.65,0
CUST_04574,20,M,UK,physical_store,Silver,2025-07-31,187,44,55.26,0.334,2,0.221,5,2.0,1,Zara,Tops,2431.44,0
CUST_04575,50,F,UK,mobile_app,Gold,2024-11-05,122,68,42.37,0.095,10,0.116,3,3.0,1,Mango,Sportswear,2881.16,0
CUST_04576,28,F,Italy,ecommerce,Bronze,2023-07-27,350,10,80.77,0.291,38,0.063,4,7.0,1,Uniqlo,Jewelry,807.7,0
CUST_04577,33,F,Italy,physical_store,Bronze,2024-08-04,100,3,22.45,0.056,5,0.1,0,2.0,1,Reserved,Sportswear,67.35,0
CUST_04578,35,F,France,email_campaign,Bronze,2025-02-25,284,31,65.82,0.476,59,0.362,0,3.0,0,Zara,Bags,2040.42,1
CUST_04579,47,F,Italy,loyalty_program,Bronze,2024-03-30,15,52,40.73,0.203,13,0.065,3,2.0,1,Bershka,Dresses,2117.96,0
CUST_04580,27,F,Poland,mobile_app,Bronze,2025-12-22,43,65,36.2,0.414,47,0.305,5,2.0,0,COS,Bags,2353.0,0
CUST_04581,35,F,Italy,loyalty_program,Silver,2025-01-16,289,5,78.02,0.55,22,0.097,5,1.0,1,Uniqlo,Jewelry,390.1,1
CUST_04582,55,M,UK,email_campaign,Gold,2025-08-19,187,5,54.63,0.324,41,0.143,6,9.0,1,COS,Footwear,273.15,1
CUST_04583,36,M,France,email_campaign,Silver,2024-12-10,8,66,24.67,0.114,3,0.136,3,8.0,1,Massimo Dutti,Tops,1628.22,0
CUST_04584,53,M,Portugal,email_campaign,Bronze,2023-10-31,112,15,26.9,0.611,15,0.022,2,2.0,1,Massimo Dutti,Tops,403.5,0
CUST_04585,30,F,UK,loyalty_program,Bronze,2024-06-12,33,65,64.12,0.062,50,0.143,0,0.0,1,Stradivarius,Footwear,4167.8,0
CUST_04586,63,M,Italy,instagram_shop,Bronze,2026-03-08,90,21,29.19,0.033,6,0.231,4,6.0,0,H&M,Bottoms,612.99,0
CUST_04587,20,M,Italy,mobile_app,Bronze,2025-04-30,149,71,14.5,0.271,26,0.312,1,8.0,0,Bershka,Tops,1029.5,0
CUST_04588,27,M,Italy,email_campaign,Silver,2024-09-19,212,11,105.53,0.208,2,0.099,5,4.0,0,H&M,Outerwear,1160.83,0
CUST_04589,55,M,France,instagram_shop,Gold,2025-08-05,116,42,20.28,0.323,2,0.157,1,4.0,0,Zara,Bottoms,851.76,0
CUST_04590,18,F,Germany,ecommerce,Bronze,2024-01-18,173,66,41.06,0.05,31,0.019,4,2.0,1,Massimo Dutti,Jewelry,2709.96,0
CUST_04591,44,NB,France,instagram_shop,Platinum,2024-11-26,20,61,26.23,0.557,47,0.157,6,0.0,0,Pull&Bear,Accessories,1600.03,0
CUST_04592,63,F,Spain,ecommerce,Gold,2026-03-20,132,60,25.68,0.325,3,0.129,1,3.0,0,Massimo Dutti,Accessories,1540.8,0
CUST_04593,25,F,Poland,loyalty_program,Bronze,2026-01-11,292,14,71.67,0.412,42,0.414,7,10.0,0,Massimo Dutti,Footwear,1003.38,0
CUST_04594,63,F,Netherlands,instagram_shop,Bronze,2023-08-08,354,5,32.32,0.313,9,0.097,0,10.0,1,Bershka,Underwear,161.6,0
CUST_04595,59,F,Poland,loyalty_program,Bronze,2025-05-25,237,31,45.66,0.263,0,0.001,4,7.0,1,COS,Sportswear,1415.46,0
CUST_04596,34,NB,Italy,email_campaign,Silver,2024-03-08,77,48,12.81,0.306,17,0.04,2,4.0,1,Stradivarius,Outerwear,614.88,0
CUST_04597,26,F,Netherlands,instagram_shop,Bronze,2025-10-06,223,32,221.36,0.134,29,0.183,3,7.0,0,Reserved,Outerwear,7083.52,1
CUST_04598,23,F,Portugal,instagram_shop,Bronze,2024-11-14,126,57,72.71,0.336,50,0.098,6,2.0,1,Zara,Tops,4144.47,1
CUST_04599,60,M,USA,email_campaign,Gold,2025-05-20,39,34,166.85,0.22,27,0.132,2,7.0,1,Massimo Dutti,Outerwear,5672.9,0
CUST_04600,42,F,UK,ecommerce,Bronze,2023-06-19,327,74,151.72,0.133,42,0.181,6,3.0,0,Mango,Jewelry,11227.28,1
CUST_04601,56,F,Germany,email_campaign,Bronze,2025-10-02,209,27,141.19,0.202,15,0.021,0,6.0,0,Stradivarius,Sportswear,3812.13,0
CUST_04602,45,F,USA,mobile_app,Silver,2024-05-14,106,5,44.79,0.679,21,0.081,3,8.0,1,Uniqlo,Jewelry,223.95,0
CUST_04603,50,M,France,instagram_shop,Gold,2025-12-06,140,17,56.64,0.059,51,0.121,3,1.0,1,Bershka,Outerwear,962.88,0
CUST_04604,54,F,Spain,mobile_app,Bronze,2025-12-06,249,75,24.6,0.072,29,0.644,0,0.0,0,H&M,Bags,1845.0,0
CUST_04605,26,M,Brazil,email_campaign,Bronze,2024-04-09,55,69,58.58,0.452,40,0.066,7,9.0,0,Bershka,Underwear,4042.02,1
CUST_04606,35,F,Poland,loyalty_program,Silver,2025-05-27,118,56,20.18,0.484,38,0.156,5,1.0,0,Uniqlo,Outerwear,1130.08,0
CUST_04607,38,F,USA,email_campaign,Silver,2025-08-31,350,38,169.03,0.201,36,0.038,1,3.0,0,Stradivarius,Jewelry,6423.14,0
CUST_04608,19,F,Spain,physical_store,Platinum,2025-07-24,176,54,111.88,0.06,9,0.105,0,6.0,1,Stradivarius,Underwear,6041.52,0
CUST_04609,60,F,Italy,mobile_app,Bronze,2023-07-13,354,48,89.86,0.559,24,0.178,6,0.0,1,Mango,Accessories,4313.28,1
CUST_04610,55,M,France,physical_store,Silver,2024-12-17,213,49,34.84,0.455,10,0.154,5,6.0,1,Reserved,Underwear,1707.16,0
CUST_04611,57,M,France,mobile_app,Bronze,2024-06-28,265,41,139.0,0.515,59,0.251,2,10.0,0,H&M,Dresses,5699.0,1
CUST_04612,53,F,UK,loyalty_program,Gold,2024-04-26,140,22,15.41,0.31,22,0.051,4,3.0,1,Mango,Footwear,339.02,1
CUST_04613,60,F,Netherlands,physical_store,Bronze,2023-10-22,325,57,50.18,0.679,21,0.391,4,0.0,0,Bershka,Jewelry,2860.26,0
CUST_04614,54,M,Netherlands,physical_store,Bronze,2025-03-08,339,66,61.71,0.386,19,0.035,0,4.0,1,Mango,Bags,4072.86,1
CUST_04615,32,F,USA,mobile_app,Bronze,2026-02-23,284,19,200.99,0.476,4,0.189,1,3.0,0,Bershka,Bottoms,3818.81,1
CUST_04616,45,F,Portugal,email_campaign,Bronze,2024-02-24,273,2,19.36,0.135,21,0.041,2,5.0,1,Pull&Bear,Footwear,38.72,1
CUST_04617,35,NB,Netherlands,ecommerce,Bronze,2024-04-04,22,75,161.53,0.376,16,0.017,7,4.0,0,Bershka,Outerwear,12114.75,0
CUST_04618,51,F,Netherlands,email_campaign,Bronze,2025-07-06,187,33,137.83,0.523,17,0.153,4,6.0,1,Bershka,Bottoms,4548.39,1
CUST_04619,39,NB,Italy,ecommerce,Bronze,2024-11-10,207,73,143.91,0.311,14,0.109,0,5.0,0,Stradivarius,Outerwear,10505.43,1
CUST_04620,28,F,Italy,mobile_app,Bronze,2026-01-17,147,59,34.51,0.287,29,0.063,0,6.0,0,Bershka,Bottoms,2036.09,0
CUST_04621,30,M,Spain,instagram_shop,Gold,2023-07-19,154,6,78.23,0.211,11,0.278,1,1.0,1,Stradivarius,Bags,469.38,0
CUST_04622,21,F,France,email_campaign,Bronze,2023-10-24,108,11,112.41,0.49,1,0.148,1,7.0,0,Stradivarius,Underwear,1236.51,0
CUST_04623,39,F,France,physical_store,Silver,2024-08-12,316,27,69.09,0.062,38,0.162,2,9.0,1,Zara,Tops,1865.43,0
CUST_04624,24,F,France,email_campaign,Silver,2023-07-09,300,72,72.64,0.185,2,0.063,6,5.0,1,Stradivarius,Sportswear,5230.08,0
CUST_04625,60,F,Spain,mobile_app,Bronze,2025-03-15,299,45,80.55,0.11,43,0.091,6,1.0,1,Massimo Dutti,Underwear,3624.75,0
CUST_04626,41,F,Brazil,instagram_shop,Bronze,2025-03-21,151,31,32.79,0.391,13,0.049,1,7.0,1,Uniqlo,Tops,1016.49,0
CUST_04627,21,F,Italy,instagram_shop,Gold,2024-04-25,175,63,32.38,0.171,35,0.098,5,8.0,1,H&M,Jewelry,2039.94,0
CUST_04628,45,F,Spain,email_campaign,Bronze,2024-06-14,55,44,101.6,0.307,56,0.291,5,6.0,0,Pull&Bear,Bottoms,4470.4,0
CUST_04629,32,M,France,email_campaign,Bronze,2023-08-22,267,41,33.73,0.469,36,0.017,6,9.0,1,Bershka,Jewelry,1382.93,1
CUST_04630,18,F,USA,loyalty_program,Bronze,2024-09-21,311,47,71.19,0.72,50,0.265,1,6.0,0,COS,Jewelry,3345.93,0
CUST_04631,20,F,Italy,email_campaign,Bronze,2025-05-14,154,69,19.58,0.134,13,0.195,1,1.0,1,COS,Bags,1351.02,0
CUST_04632,31,F,Germany,mobile_app,Bronze,2025-11-17,190,79,46.02,0.619,22,0.023,6,3.0,0,Zara,Underwear,3635.58,1
CUST_04633,55,F,Netherlands,ecommerce,Platinum,2025-05-25,149,2,182.2,0.467,52,0.089,1,7.0,0,Stradivarius,Bottoms,364.4,1
CUST_04634,18,F,Italy,loyalty_program,Gold,2023-09-30,8,15,64.96,0.385,14,0.034,3,4.0,1,Uniqlo,Bottoms,974.4,0
CUST_04635,55,F,Italy,ecommerce,Gold,2024-08-10,148,20,141.71,0.283,6,0.128,2,8.0,1,Stradivarius,Tops,2834.2,0
CUST_04636,55,M,France,physical_store,Bronze,2024-10-15,173,3,209.76,0.271,56,0.095,1,6.0,1,Mango,Footwear,629.28,0
CUST_04637,38,F,Poland,mobile_app,Platinum,2024-03-17,81,39,112.65,0.336,57,0.052,3,4.0,0,Massimo Dutti,Bags,4393.35,0
CUST_04638,46,F,Brazil,loyalty_program,Silver,2023-09-21,79,74,77.54,0.206,32,0.036,6,7.0,0,Uniqlo,Dresses,5737.96,0
CUST_04639,22,M,Italy,instagram_shop,Gold,2026-04-06,321,10,50.33,0.083,53,0.15,1,7.0,0,Pull&Bear,Sportswear,503.3,0
CUST_04640,27,M,Spain,loyalty_program,Silver,2023-06-06,60,40,46.04,0.182,56,0.054,7,1.0,0,H&M,Jewelry,1841.6,0
CUST_04641,45,F,Portugal,physical_store,Bronze,2024-02-21,95,13,42.23,0.261,48,0.085,0,6.0,1,Bershka,Outerwear,548.99,0
CUST_04642,38,M,France,instagram_shop,Gold,2025-03-24,312,44,131.77,0.494,37,0.153,5,5.0,0,Stradivarius,Bottoms,5797.88,1
CUST_04643,24,F,France,loyalty_program,Bronze,2026-02-28,128,32,65.02,0.405,11,0.228,1,2.0,1,Bershka,Bottoms,2080.64,0
CUST_04644,20,M,Poland,instagram_shop,Platinum,2024-03-23,122,73,108.45,0.291,50,0.128,5,1.0,1,Pull&Bear,Jewelry,7916.85,0
CUST_04645,62,F,UK,email_campaign,Bronze,2024-12-04,287,30,204.19,0.395,57,0.177,5,9.0,0,Uniqlo,Sportswear,6125.7,1
CUST_04646,64,M,Portugal,instagram_shop,Platinum,2024-06-20,341,1,256.36,0.229,23,0.13,4,1.0,0,Pull&Bear,Tops,256.36,1
CUST_04647,37,NB,Germany,loyalty_program,Bronze,2025-11-29,87,53,95.57,0.251,13,0.368,1,1.0,1,COS,Jewelry,5065.21,0
CUST_04648,36,F,Netherlands,instagram_shop,Bronze,2024-02-04,81,76,95.23,0.094,41,0.398,3,7.0,1,Mango,Sportswear,7237.48,0
CUST_04649,52,M,UK,mobile_app,Silver,2025-03-15,22,44,46.53,0.521,6,0.06,2,8.0,1,Pull&Bear,Tops,2047.32,0
CUST_04650,21,F,USA,email_campaign,Silver,2023-06-24,252,35,115.98,0.16,51,0.044,1,9.0,0,Stradivarius,Outerwear,4059.3,1
CUST_04651,22,F,Italy,email_campaign,Silver,2025-05-27,190,40,27.71,0.152,19,0.105,5,9.0,0,Bershka,Sportswear,1108.4,0
CUST_04652,18,F,USA,physical_store,Bronze,2024-09-05,312,45,59.16,0.241,28,0.11,2,6.0,1,Pull&Bear,Tops,2662.2,0
CUST_04653,21,F,Germany,email_campaign,Bronze,2024-06-16,86,60,24.21,0.295,55,0.263,6,2.0,1,Bershka,Bags,1452.6,0
CUST_04654,29,M,Spain,ecommerce,Bronze,2023-12-20,8,63,19.44,0.085,43,0.133,5,7.0,0,Uniqlo,Outerwear,1224.72,1
CUST_04655,44,F,Brazil,mobile_app,Bronze,2024-06-17,318,10,70.65,0.276,53,0.048,7,2.0,1,Reserved,Outerwear,706.5,1
CUST_04656,59,F,Spain,physical_store,Silver,2025-08-24,334,47,24.98,0.083,46,0.064,4,6.0,0,Pull&Bear,Accessories,1174.06,1
CUST_04657,40,F,Spain,ecommerce,Bronze,2025-09-22,230,24,35.56,0.222,6,0.375,0,5.0,0,Mango,Jewelry,853.44,1
CUST_04658,42,F,Spain,instagram_shop,Bronze,2025-11-22,152,57,77.4,0.309,4,0.092,0,3.0,1,Reserved,Dresses,4411.8,0
CUST_04659,38,M,Portugal,ecommerce,Platinum,2026-01-08,278,18,117.43,0.47,35,0.036,3,0.0,0,H&M,Outerwear,2113.74,1
CUST_04660,41,F,France,physical_store,Bronze,2025-07-16,15,57,264.69,0.215,32,0.083,4,9.0,0,Mango,Dresses,15087.33,0
CUST_04661,42,M,Italy,email_campaign,Silver,2025-04-07,287,72,12.06,0.309,54,0.015,6,7.0,0,Uniqlo,Bags,868.32,0
CUST_04662,62,M,Netherlands,mobile_app,Bronze,2026-02-02,248,46,27.44,0.204,51,0.072,7,6.0,0,COS,Tops,1262.24,0
CUST_04663,63,M,Portugal,physical_store,Bronze,2025-02-18,255,43,12.12,0.391,12,0.209,1,3.0,0,Stradivarius,Bags,521.16,1
CUST_04664,49,F,UK,ecommerce,Silver,2025-08-31,343,77,19.8,0.157,31,0.228,5,10.0,1,Mango,Accessories,1524.6,0
CUST_04665,49,M,UK,ecommerce,Bronze,2023-07-18,325,16,83.07,0.445,36,0.01,2,0.0,1,Reserved,Jewelry,1329.12,1
CUST_04666,22,F,Portugal,physical_store,Silver,2025-03-11,167,14,53.34,0.309,36,0.034,6,0.0,1,Zara,Underwear,746.76,0
CUST_04667,53,M,Germany,loyalty_program,Gold,2025-09-17,81,9,15.16,0.194,26,0.19,4,7.0,1,COS,Footwear,136.44,0
CUST_04668,63,F,USA,loyalty_program,Gold,2026-02-01,296,73,71.19,0.057,49,0.114,0,6.0,1,Uniqlo,Outerwear,5196.87,0
CUST_04669,59,F,Portugal,physical_store,Gold,2024-02-02,69,69,188.18,0.392,1,0.449,3,0.0,0,Stradivarius,Footwear,12984.42,0
CUST_04670,59,F,Portugal,loyalty_program,Silver,2023-07-09,183,61,23.53,0.203,56,0.029,6,3.0,0,COS,Bags,1435.33,1
CUST_04671,56,M,Netherlands,physical_store,Bronze,2024-10-30,327,11,76.51,0.583,46,0.032,6,8.0,0,Stradivarius,Jewelry,841.61,1
CUST_04672,33,F,Netherlands,email_campaign,Bronze,2025-12-28,64,19,196.07,0.151,12,0.035,3,10.0,0,Massimo Dutti,Footwear,3725.33,0
CUST_04673,50,F,France,physical_store,Silver,2024-03-18,264,64,26.95,0.708,37,0.144,5,8.0,1,Stradivarius,Sportswear,1724.8,0
