age,gender_enc,loyalty_tier_enc,preferred_channel_enc,country_enc,age_group_enc,last_purchase_days_ago,total_purchases,avg_order_value,total_revenue,email_open_rate,app_sessions_30d,returns_rate,support_tickets_12m,nps_score,omnichannel_flag,recency_score,frequency_score,monetary_score,revenue_per_purchase,engagement_index,risk_index,channel_diversity,discount_sensitivity,brand_loyalty_index,customer_id,churned
56,0,0,0,9,2.0,81,51,14.79,754.29,0.555,17,0.033,3,3.0,0,0.012195121951219513,3.9512437185814275,6.62710178145948,14.505576923076923,0.2798333333333334,2,3.0,0.11666666666666668,0.25,CUST_03619,0
45,1,2,5,4,2.0,297,6,22.57,135.42,0.074,14,0.243,1,1.0,1,0.003355704697986577,1.9459101490553132,4.915738362226573,19.345714285714283,0.4155333333333333,3,3.0,0.17200000000000001,0.2,CUST_03620,0
22,0,3,2,9,0.0,8,63,14.77,930.51,0.035,41,0.375,0,4.0,1,0.1111111111111111,4.1588830833596715,6.836806925357074,14.53921875,0.5838333333333334,1,3.0,0.316,0.2,CUST_03621,1
34,0,1,4,7,1.0,349,53,214.94,11391.82,0.326,39,0.134,4,3.0,0,0.002857142857142857,3.9889840465642745,9.340738611398375,210.95962962962963,0.3578,5,3.0,0.3566666666666667,0.3333333333333333,CUST_03622,0
37,0,0,1,3,1.0,249,64,270.39,17304.96,0.216,3,0.095,6,3.0,0,0.004,4.174387269895637,9.758806229826904,266.2301538461538,0.0848,5,3.0,0.18999999999999997,0.25,CUST_03623,0
58,1,0,1,3,3.0,244,52,145.63,7572.76,0.096,38,0.05,5,8.0,1,0.004081632653061225,3.970291913552122,8.93244492060822,142.8822641509434,0.5821333333333334,5,3.0,0.25333333333333335,0.25,CUST_03624,0
63,0,3,3,4,3.0,165,60,14.47,868.2,0.149,14,0.209,5,2.0,1,0.006024096385542169,4.110873864173311,6.767573248382274,14.232786885245902,0.43803333333333333,2,1.0,0.0,0.5,CUST_03625,0
29,1,0,1,6,1.0,347,41,84.16,3450.56,0.266,25,0.084,0,5.0,0,0.0028735632183908046,3.7376696182833684,8.146581581738632,82.15619047619047,0.24646666666666667,3,3.0,0.1825,0.2,CUST_03626,1
23,1,3,5,6,0.0,320,11,353.12,3884.32,0.205,12,0.191,4,6.0,0,0.003115264797507788,2.4849066497880004,8.264960627492052,323.6933333333333,0.14150000000000001,5,3.0,0.225,0.2,CUST_03627,0
34,0,0,4,7,1.0,187,4,28.73,114.92,0.394,9,0.253,2,3.0,1,0.005319148936170213,1.6094379124341003,4.752900298012427,22.984,0.47819999999999996,3,4.0,0.25857142857142856,0.16666666666666666,CUST_03628,1
36,0,0,3,7,1.0,249,14,50.78,710.92,0.265,57,0.298,0,9.0,0,0.004,2.70805020110221,6.567965545548606,47.394666666666666,0.4595,3,3.0,0.0775,0.2,CUST_03629,1
43,0,1,0,8,2.0,127,13,229.61,2984.93,0.132,36,0.063,2,6.0,1,0.0078125,2.639057329615259,8.001666535091598,213.2092857142857,0.5796,0,5.0,0.27285714285714285,0.14285714285714285,CUST_03630,0
61,0,3,2,6,3.0,88,15,72.15,1082.25,0.698,43,0.219,1,9.0,1,0.011235955056179775,2.772588722239781,6.987721060620019,67.640625,0.7960666666666667,0,1.0,0.2,0.5,CUST_03631,0
61,0,0,5,7,3.0,45,8,93.17,745.36,0.43,33,0.042,1,6.0,1,0.021739130434782608,2.1972245773362196,6.615208057529048,82.81777777777778,0.649,0,5.0,0.19142857142857145,0.14285714285714285,CUST_03632,0
49,0,1,4,3,2.0,282,11,31.58,347.38,0.191,26,0.195,6,7.0,0,0.0035335689045936395,2.4849066497880004,5.853293838049316,28.948333333333334,0.23063333333333333,5,3.0,0.13999999999999999,0.25,CUST_03633,0
23,2,3,2,1,0.0,246,23,16.94,389.62,0.142,26,0.135,7,6.0,1,0.004048582995951417,3.1780538303479458,5.967735220408745,16.234166666666667,0.5159333333333334,5,2.0,0.19,0.3333333333333333,CUST_03634,1
53,1,3,0,2,2.0,218,7,80.27,561.89,0.478,49,0.351,7,0.0,0,0.0045662100456621,2.0794415416798357,6.333084227167393,70.23625,0.47006666666666663,6,2.0,0.245,0.2,CUST_03635,0
55,1,0,2,6,2.0,15,69,36.74,2535.06,0.186,44,0.091,1,6.0,0,0.0625,4.248495242049359,7.838366974583233,36.21514285714286,0.34913333333333335,0,4.0,0.185,0.25,CUST_03636,0
28,1,0,3,8,1.0,256,32,32.32,1034.24,0.304,23,0.05,2,8.0,1,0.0038910505836575876,3.4965075614664802,6.942388562876488,31.34060606060606,0.5445333333333333,3,3.0,0.2866666666666667,0.3333333333333333,CUST_03637,0
50,0,1,1,2,2.0,314,44,28.88,1270.72,0.085,50,0.33,7,2.0,1,0.0031746031746031746,3.8066624897703196,7.148125593882667,28.238222222222223,0.6588333333333334,6,4.0,0.1975,0.2,CUST_03638,0
41,1,0,1,5,1.0,177,3,105.79,317.37,0.231,30,0.016,6,8.0,1,0.0056179775280898875,1.3862943611198906,5.763214228425613,79.3425,0.5692999999999999,2,1.0,0.16,0.5,CUST_03639,0
40,1,0,5,1,1.0,335,44,80.08,3523.52,0.104,9,0.31,3,6.0,1,0.002976190476190476,3.8066624897703196,8.167499535761598,78.30044444444444,0.3912,6,3.0,0.08333333333333333,0.3333333333333333,CUST_03640,0
32,0,0,2,9,1.0,215,69,252.54,17425.26,0.19,55,0.086,2,2.0,0,0.004629629629629629,4.248495242049359,9.76573354291406,248.93228571428568,0.4236666666666667,3,5.0,0.19142857142857145,0.14285714285714285,CUST_03641,1
44,2,0,1,6,2.0,25,51,137.76,7025.76,0.305,12,0.071,1,8.0,1,0.038461538461538464,3.9512437185814275,8.857480996631422,135.11076923076922,0.47150000000000003,0,5.0,0.15833333333333335,0.16666666666666666,CUST_03642,0
28,0,3,5,9,1.0,324,61,61.74,3766.14,0.276,18,0.049,3,4.0,1,0.003076923076923077,4.127134385045092,8.234071371854112,60.744193548387095,0.5027999999999999,5,2.0,0.11,0.3333333333333333,CUST_03643,0
34,0,0,5,8,1.0,292,51,59.35,3026.85,0.316,43,0.152,6,5.0,1,0.0034129692832764505,3.9512437185814275,8.015608075681696,58.208653846153844,0.6814666666666667,5,2.0,0.19000000000000003,0.25,CUST_03644,1
31,1,0,3,6,1.0,117,33,127.48,4206.84,0.307,36,0.172,4,10.0,1,0.00847457627118644,3.5263605246161616,8.344704730880972,123.73058823529412,0.6321,2,4.0,0.22666666666666666,0.25,CUST_03645,0
44,2,1,5,8,2.0,80,20,61.55,1231.0,0.293,2,0.158,3,6.0,1,0.012345679012345678,3.044522437723423,7.116394144093465,58.61904761904762,0.40123333333333333,2,3.0,0.27,0.2,CUST_03646,0
35,0,3,0,0,1.0,175,30,147.65,4429.5,0.303,48,0.041,3,1.0,1,0.005681818181818182,3.4339872044851463,8.396267723487357,142.88709677419354,0.7109000000000001,2,4.0,0.23399999999999999,0.2,CUST_03647,0
45,1,0,1,8,2.0,232,44,63.08,2775.52,0.331,14,0.075,3,9.0,0,0.004291845493562232,3.8066624897703196,7.928953623969242,61.678222222222225,0.19263333333333332,5,3.0,0.26333333333333336,0.25,CUST_03648,1
64,0,3,1,7,3.0,315,29,93.28,2705.12,0.347,8,0.196,3,9.0,0,0.0031645569620253164,3.4011973816621555,7.903271153645488,90.17066666666666,0.15743333333333331,5,2.0,0.060000000000000005,0.3333333333333333,CUST_03649,1
64,0,0,4,7,3.0,40,21,182.2,3826.2,0.3,52,0.231,7,5.0,0,0.024390243902439025,3.091042453358316,8.249888744316259,173.9181818181818,0.43666666666666665,2,4.0,0.265,0.16666666666666666,CUST_03650,0
21,1,0,0,9,0.0,171,53,15.71,832.63,0.43,2,0.139,0,6.0,0,0.005813953488372093,3.9889840465642745,6.725789658835218,15.419074074074073,0.14233333333333334,0,5.0,0.20666666666666667,0.16666666666666666,CUST_03651,0
24,0,3,1,0,0.0,117,11,168.59,1854.49,0.304,3,0.09,2,7.0,1,0.00847457627118644,2.4849066497880004,7.525904091103214,154.54083333333332,0.4112,0,1.0,0.15,0.3333333333333333,CUST_03652,0
62,1,3,3,8,3.0,184,10,177.57,1775.7,0.545,28,0.151,0,4.0,1,0.005405405405405406,2.3978952727983707,7.482512990041861,161.42727272727274,0.6501666666666667,3,1.0,0.03,0.5,CUST_03653,0
52,0,1,1,5,2.0,81,35,45.54,1593.9,0.219,28,0.22,1,6.0,1,0.012195121951219513,3.58351893845611,7.374566317328709,44.275000000000006,0.5523666666666667,0,5.0,0.16777777777777778,0.16666666666666666,CUST_03654,0
26,0,3,4,9,0.0,71,26,60.21,1565.46,0.044,30,0.075,0,5.0,1,0.013888888888888888,3.295836866004329,7.356573575434888,57.980000000000004,0.5132,0,3.0,0.2525,0.25,CUST_03655,0
25,0,1,2,2,0.0,140,44,42.9,1887.6,0.176,59,0.077,3,10.0,0,0.0070921985815602835,3.8066624897703196,7.543591092828969,41.946666666666665,0.4461333333333333,2,3.0,0.22749999999999998,0.25,CUST_03656,0
62,0,2,2,7,3.0,193,4,35.12,140.48,0.48,21,0.38,5,8.0,1,0.005154639175257732,1.6094379124341003,4.95215836433728,28.095999999999997,0.584,6,3.0,0.22,0.2,CUST_03657,1
34,0,3,0,2,1.0,171,74,152.09,11254.66,0.403,39,0.387,2,10.0,1,0.005813953488372093,4.31748811353631,9.328626392225715,150.06213333333332,0.6809000000000001,1,2.0,0.13,0.3333333333333333,CUST_03658,0
34,2,1,5,2,1.0,101,57,17.89,1019.73,0.718,17,0.24,0,8.0,1,0.00980392156862745,4.060443010546419,6.928273336571532,17.58155172413793,0.6287333333333334,0,4.0,0.23600000000000004,0.2,CUST_03659,0
50,0,3,4,0,2.0,70,39,62.03,2419.17,0.122,1,0.022,5,7.0,1,0.014084507042253521,3.6888794541139363,7.791593064617346,60.47925,0.34326666666666666,2,4.0,0.22428571428571428,0.16666666666666666,CUST_03660,0
49,1,0,4,9,2.0,174,41,19.67,806.47,0.186,43,0.088,5,5.0,0,0.005714285714285714,3.7376696182833684,6.693905902703884,19.201666666666668,0.3424666666666667,2,3.0,0.1525,0.25,CUST_03661,0
25,0,0,1,3,0.0,189,67,36.42,2440.14,0.4,59,0.121,3,9.0,1,0.005263157894736842,4.219507705176107,7.800220422291938,35.88441176470588,0.8133333333333332,5,4.0,0.242,0.25,CUST_03662,0
36,0,0,3,9,1.0,215,36,22.62,814.32,0.615,34,0.343,6,10.0,0,0.004629629629629629,3.6109179126442243,6.703580674215529,22.00864864864865,0.4111666666666667,6,1.0,0.09,0.5,CUST_03663,0
55,0,2,1,3,2.0,25,4,59.66,238.64,0.512,11,0.122,0,3.0,0,0.038461538461538464,1.6094379124341003,5.479137797215724,47.727999999999994,0.22693333333333332,0,2.0,0.18666666666666668,0.25,CUST_03664,0
20,0,3,3,8,0.0,89,74,84.74,6270.76,0.18,21,0.163,7,6.0,1,0.011111111111111112,4.31748811353631,8.743812295991987,83.61013333333334,0.494,2,4.0,0.252,0.2,CUST_03665,0
22,0,1,4,3,0.0,131,13,142.55,1853.15,0.298,56,0.273,5,8.0,0,0.007575757575757576,2.639057329615259,7.525181649001942,132.36785714285716,0.46273333333333333,2,2.0,0.14666666666666667,0.25,CUST_03666,0
30,0,0,5,6,1.0,196,70,54.79,3835.3,0.285,40,0.03,5,3.0,0,0.005076142131979695,4.2626798770413155,8.25226363941043,54.01830985915493,0.35216666666666663,5,6.0,0.2233333333333333,0.16666666666666666,CUST_03667,1
64,0,0,2,8,3.0,319,7,265.71,1859.97,0.227,25,0.112,0,3.0,1,0.003125,2.0794415416798357,7.528853136146921,232.49625,0.5347666666666666,3,2.0,0.29,0.25,CUST_03668,1
63,0,0,0,3,3.0,286,28,38.91,1089.48,0.447,24,0.299,3,0.0,1,0.003484320557491289,3.367295829986474,6.9943732452625875,37.568275862068965,0.5941000000000001,5,3.0,0.20400000000000001,0.2,CUST_03669,1
48,0,1,3,5,2.0,225,59,102.64,6055.76,0.282,31,0.403,2,4.0,1,0.004424778761061947,4.0943445622221,8.708930282619885,100.92933333333333,0.5912666666666666,4,2.0,0.18,0.3333333333333333,CUST_03670,0
33,0,1,2,2,1.0,349,37,167.24,6187.88,0.273,8,0.083,2,3.0,1,0.002857142857142857,3.6375861597263857,8.730509412312415,162.83894736842106,0.43523333333333336,3,3.0,0.19000000000000003,0.25,CUST_03671,1
49,0,1,0,8,2.0,334,15,42.12,631.8,0.372,37,0.241,6,2.0,1,0.0029850746268656717,2.772588722239781,6.450154416453444,39.4875,0.6582666666666667,5,3.0,0.2975,0.3333333333333333,CUST_03672,1
39,1,0,5,2,1.0,341,30,88.2,2646.0,0.262,58,0.097,0,1.0,1,0.0029239766081871343,3.4339872044851463,7.881182202227102,85.35483870967742,0.7652666666666668,3,2.0,0.195,0.3333333333333333,CUST_03673,1
46,0,0,4,4,2.0,327,74,7.49,554.26,0.116,9,0.173,1,8.0,1,0.003048780487804878,4.31748811353631,6.3194364725178085,7.390133333333333,0.3948,3,3.0,0.25666666666666665,0.3333333333333333,CUST_03674,0
39,1,0,5,9,1.0,149,12,137.14,1645.68,0.132,34,0.164,4,7.0,0,0.006666666666666667,2.5649493574615367,7.406516418647069,126.59076923076924,0.2662666666666667,2,4.0,0.154,0.2,CUST_03675,0
60,0,0,3,3,3.0,71,30,28.64,859.2,0.2,47,0.245,7,8.0,0,0.013888888888888888,3.4339872044851463,6.757164920349636,27.716129032258067,0.37333333333333335,2,3.0,0.17200000000000001,0.2,CUST_03676,0
20,1,1,4,2,0.0,129,1,191.68,191.68,0.533,52,0.094,4,1.0,1,0.007692307692307693,0.6931471805599453,5.26103078176202,95.84,0.8065666666666667,4,3.0,0.13,0.16666666666666666,CUST_03677,0
27,1,0,1,3,1.0,290,36,53.56,1928.16,0.17,31,0.018,4,8.0,1,0.003436426116838488,3.6109179126442243,7.5648399539968665,52.112432432432435,0.5576666666666668,5,3.0,0.3,0.25,CUST_03678,1
59,1,3,0,2,3.0,87,21,119.7,2513.7,0.589,53,0.044,4,0.0,1,0.011363636363636364,3.091042453358316,7.829908791124668,114.2590909090909,0.8300333333333334,2,5.0,0.21833333333333335,0.2,CUST_03679,0
38,0,3,1,5,1.0,18,32,34.23,1095.36,0.381,40,0.432,3,2.0,0,0.05263157894736842,3.4965075614664802,6.99975088072772,33.19272727272727,0.3809666666666667,3,5.0,0.17,0.14285714285714285,CUST_03680,0
33,2,0,4,1,1.0,43,63,695.43,43812.09,0.551,40,0.018,2,9.0,1,0.022727272727272728,4.1588830833596715,10.687687910162737,684.56390625,0.7319666666666667,0,5.0,0.12,0.25,CUST_03681,0
29,1,0,0,5,1.0,76,13,64.08,833.04,0.261,2,0.075,5,1.0,0,0.012987012987012988,2.639057329615259,6.72628136283932,59.50285714285714,0.09163333333333333,2,2.0,0.235,0.3333333333333333,CUST_03682,0
19,1,2,0,7,0.0,334,37,360.53,13339.61,0.359,54,0.205,7,6.0,0,0.0029850746268656717,3.6375861597263857,9.498568045560592,351.04236842105263,0.4677,5,5.0,0.2928571428571428,0.16666666666666666,CUST_03683,1
58,0,0,1,3,3.0,41,44,55.23,2430.12,0.559,29,0.076,0,2.0,0,0.023809523809523808,3.8066624897703196,7.796107335500143,54.00266666666666,0.3610333333333334,0,4.0,0.22399999999999998,0.2,CUST_03684,0
41,0,3,0,5,1.0,362,21,42.15,885.15,0.053,40,0.048,2,7.0,1,0.0027548209366391185,3.091042453358316,6.786886236501148,40.23409090909091,0.5825666666666667,3,5.0,0.20124999999999998,0.16666666666666666,CUST_03685,1
52,0,0,4,6,2.0,280,18,94.89,1708.02,0.435,43,0.099,4,6.0,0,0.0035587188612099642,2.9444389791664403,7.443675385797261,89.8957894736842,0.4171666666666667,5,3.0,0.16833333333333333,0.2,CUST_03686,1
47,0,1,3,3,2.0,280,46,146.5,6739.0,0.235,34,0.245,0,6.0,1,0.0035587188612099642,3.8501476017100584,8.815815203906352,143.38297872340425,0.5971666666666666,3,3.0,0.2475,0.25,CUST_03687,1
47,1,0,3,0,2.0,259,47,115.11,5410.17,0.352,57,0.405,6,7.0,1,0.0038461538461538464,3.8712010109078907,8.596220614632122,112.711875,0.7856,6,1.0,0.19,0.5,CUST_03688,1
64,0,3,4,9,3.0,329,26,86.32,2244.32,0.423,4,0.243,6,7.0,1,0.0030303030303030303,3.295836866004329,7.716603328994141,83.12296296296297,0.4535666666666667,5,2.0,0.18000000000000002,0.25,CUST_03689,0
52,0,3,1,9,2.0,24,5,57.3,286.5,0.396,29,0.332,5,3.0,0,0.04,1.791759469228055,5.661222860237405,47.75,0.3121333333333334,3,4.0,0.19166666666666665,0.2,CUST_03690,0
36,0,0,5,7,1.0,296,5,109.69,548.45,0.509,0,0.043,5,2.0,0,0.003367003367003367,1.791759469228055,6.308917777892933,91.40833333333335,0.1527,5,3.0,0.3025,0.25,CUST_03691,1
25,0,0,4,6,0.0,327,31,76.98,2386.38,0.246,8,0.463,2,10.0,0,0.003048780487804878,3.4657359027997265,7.777951809311615,74.574375,0.12713333333333332,4,3.0,0.332,0.2,CUST_03692,0
43,0,2,3,7,2.0,109,28,49.24,1378.72,0.179,57,0.115,0,10.0,1,0.00909090909090909,3.367295829986474,7.22963585901383,47.542068965517245,0.7337,0,1.0,0.07500000000000001,0.3333333333333333,CUST_03693,0
57,1,0,4,8,3.0,359,77,48.6,3742.2,0.301,48,0.111,1,5.0,0,0.002777777777777778,4.356708826689592,8.227696139552007,47.97692307692307,0.41030000000000005,3,2.0,0.2,0.3333333333333333,CUST_03694,0
24,0,3,0,3,0.0,289,75,174.89,13116.75,0.898,3,0.18,1,10.0,1,0.0034482758620689655,4.330733340286331,9.48172155388888,172.58881578947367,0.5893999999999999,3,1.0,0.36,0.5,CUST_03695,1
47,0,3,0,6,2.0,318,65,19.24,1250.6,0.355,45,0.201,2,1.0,0,0.003134796238244514,4.189654742026425,7.132178011794727,18.948484848484846,0.40650000000000003,3,4.0,0.1742857142857143,0.2,CUST_03696,1
24,0,0,4,4,0.0,341,13,111.3,1446.9,0.309,19,0.196,4,3.0,1,0.0029239766081871343,2.639057329615259,7.277869509787376,103.35000000000001,0.5193666666666666,5,4.0,0.17,0.16666666666666666,CUST_03697,0
20,0,0,1,2,0.0,317,18,102.12,1838.16,0.211,23,0.043,0,1.0,1,0.0031446540880503146,2.9444389791664403,7.517064224626126,96.74526315789474,0.5166333333333333,3,3.0,0.2,0.2,CUST_03698,0
18,0,0,5,0,0.0,349,24,329.11,7898.64,0.244,36,0.223,7,2.0,0,0.002857142857142857,3.2188758248682006,8.974572467796532,315.9456,0.3132,5,4.0,0.21800000000000003,0.16666666666666666,CUST_03699,0
53,1,3,0,3,2.0,27,29,4.32,125.28,0.182,43,0.107,2,1.0,0,0.03571428571428571,3.4011973816621555,4.838501663689791,4.176,0.34126666666666666,0,1.0,0.27,0.3333333333333333,CUST_03700,0
42,1,3,3,0,2.0,126,28,16.0,448.0,0.449,12,0.145,4,4.0,1,0.007874015748031496,3.367295829986474,6.1070228877422545,15.448275862068966,0.5146999999999999,2,4.0,0.23571428571428574,0.16666666666666666,CUST_03701,0
54,1,1,0,6,2.0,316,45,26.97,1213.65,0.115,12,0.222,4,6.0,0,0.0031545741324921135,3.828641396489095,7.102211248432092,26.383695652173916,0.11450000000000002,5,3.0,0.13,0.25,CUST_03702,0
18,1,3,3,2,0.0,170,11,33.01,363.11,0.422,18,0.152,3,7.0,1,0.005847953216374269,2.4849066497880004,5.89745601978638,30.25916666666667,0.5466,2,5.0,0.184,0.16666666666666666,CUST_03703,0
32,0,1,5,7,1.0,47,51,116.98,5965.98,0.467,48,0.011,6,5.0,1,0.020833333333333332,3.9512437185814275,8.693996215748406,114.73038461538461,0.7601,2,4.0,0.22833333333333336,0.2,CUST_03704,1
54,2,0,0,3,2.0,343,59,18.92,1116.28,0.658,16,0.027,7,10.0,1,0.0029069767441860465,4.0943445622221,7.018652439097725,18.604666666666667,0.6040666666666666,5,4.0,0.22000000000000003,0.2,CUST_03705,0
30,1,3,1,2,1.0,181,13,43.48,565.24,0.511,19,0.083,1,8.0,1,0.005494505494505495,2.639057329615259,6.339018016597153,40.37428571428571,0.5799666666666667,3,1.0,0.25,0.5,CUST_03706,1
57,1,0,3,0,3.0,73,47,31.55,1482.85,0.07,38,0.162,7,6.0,0,0.013513513513513514,3.8712010109078907,7.302395340451468,30.89270833333333,0.2743333333333334,2,4.0,0.15142857142857144,0.14285714285714285,CUST_03707,0
25,0,0,0,1,0.0,122,43,43.4,1866.2,0.096,14,0.053,4,5.0,1,0.008130081300813009,3.784189633918261,7.532195261532292,42.413636363636364,0.42213333333333336,2,2.0,0.33666666666666667,0.25,CUST_03708,0
22,1,3,0,6,0.0,353,24,167.32,4015.68,0.153,55,0.173,7,4.0,0,0.002824858757062147,3.2188758248682006,8.298210969747256,160.6272,0.4125666666666667,5,4.0,0.2425,0.3333333333333333,CUST_03709,0
26,1,1,4,6,0.0,186,48,86.53,4153.44,0.478,32,0.113,0,9.0,1,0.0053475935828877,3.8918202981106265,8.331932920829606,84.76408163265306,0.6567333333333334,3,4.0,0.24714285714285714,0.2,CUST_03710,1
18,1,0,1,0,0.0,324,63,33.48,2109.24,0.052,28,0.114,0,9.0,0,0.003076923076923077,4.1588830833596715,7.654556964077575,32.956875,0.20226666666666668,3,6.0,0.14250000000000002,0.125,CUST_03711,0
53,0,1,1,0,2.0,319,17,18.09,307.53,0.07,7,0.135,7,0.0,0,0.003125,2.8903717578961645,5.731819083350057,17.084999999999997,0.06766666666666667,5,4.0,0.25,0.25,CUST_03712,1
52,1,0,4,8,2.0,82,69,83.98,5794.62,0.24,20,0.164,1,0.0,1,0.012048192771084338,4.248495242049359,8.664857738834394,82.78028571428571,0.5053333333333333,0,3.0,0.33,0.25,CUST_03713,0
19,2,1,3,7,0.0,30,54,32.39,1749.06,0.164,53,0.261,1,2.0,0,0.03225806451612903,4.007333185232471,7.4674053520441035,31.80109090909091,0.40253333333333335,0,2.0,0.025,0.3333333333333333,CUST_03714,1
57,1,0,2,0,3.0,281,14,44.08,617.12,0.196,39,0.302,7,3.0,1,0.0035460992907801418,2.70805020110221,6.426682613365494,41.141333333333336,0.6188,6,5.0,0.21833333333333335,0.25,CUST_03715,1
40,0,0,5,5,1.0,121,15,44.88,673.2,0.264,9,0.342,4,7.0,1,0.00819672131147541,2.772588722239781,6.51352680279996,42.075,0.4392,3,2.0,0.30666666666666664,0.25,CUST_03716,0
26,1,3,1,9,0.0,353,73,132.84,9697.32,0.051,48,0.018,3,4.0,0,0.002824858757062147,4.304065093204169,9.179707953615047,131.04486486486485,0.33530000000000004,5,1.0,0.26,0.5,CUST_03717,0
51,0,3,2,9,2.0,355,78,41.34,3224.52,0.51,0,0.286,5,9.0,0,0.0028089887640449437,4.3694478524670215,8.078849456542128,40.81670886075949,0.153,5,4.0,0.26,0.2,CUST_03718,1
63,0,3,3,3,3.0,106,10,39.33,393.3,0.033,31,0.1,7,8.0,1,0.009345794392523364,2.3978952727983707,5.977112040883582,35.75454545454546,0.5165666666666666,2,2.0,0.21333333333333335,0.25,CUST_03719,1
31,0,3,5,4,1.0,312,22,26.32,579.04,0.26,23,0.151,1,8.0,1,0.003194888178913738,3.1354942159291497,6.363097066679694,25.175652173913043,0.5313333333333333,3,5.0,0.17,0.14285714285714285,CUST_03720,1
21,1,2,1,3,0.0,130,13,29.77,387.01,0.19,13,0.252,7,7.0,1,0.007633587786259542,2.639057329615259,5.961031112487027,27.643571428571427,0.44366666666666665,2,3.0,0.2475,0.2,CUST_03721,0
47,0,3,0,8,2.0,205,65,113.69,7389.85,0.7,27,0.13,1,0.0,0,0.0048543689320388345,4.189654742026425,8.90799802762562,111.96742424242424,0.39,3,1.0,0.14,0.3333333333333333,CUST_03722,0
48,0,3,1,2,2.0,53,14,54.93,769.02,0.11,39,0.064,0,2.0,0,0.018518518518518517,2.70805020110221,6.646416488536384,51.268,0.29300000000000004,0,3.0,0.24,0.2,CUST_03723,0
55,1,3,5,4,2.0,297,44,46.71,2055.24,0.113,51,0.111,1,5.0,0,0.003355704697986577,3.8066624897703196,7.628634351279972,45.672,0.3739,3,4.0,0.178,0.2,CUST_03724,0
28,1,1,2,2,1.0,279,39,18.93,738.27,0.295,26,0.209,5,1.0,1,0.0035714285714285713,3.6888794541139363,6.605663212813696,18.45675,0.5618333333333334,5,3.0,0.10250000000000001,0.2,CUST_03725,0
52,0,0,0,9,2.0,189,35,23.87,835.45,0.161,59,0.292,0,0.0,0,0.005263157894736842,3.58351893845611,6.72916674577729,23.206944444444446,0.4416333333333333,3,4.0,0.264,0.2,CUST_03726,1
25,1,3,5,9,0.0,215,65,83.84,5449.6,0.208,14,0.187,6,1.0,1,0.004629629629629629,4.189654742026425,8.603480973340758,82.56969696969698,0.4557333333333333,5,3.0,0.145,0.2,CUST_03727,0
20,1,3,3,9,0.0,31,27,45.91,1239.57,0.099,52,0.151,6,0.0,0,0.03125,3.332204510175204,7.1233262303991385,44.270357142857144,0.3763666666666667,2,4.0,0.265,0.2,CUST_03728,0
31,0,0,5,0,1.0,258,45,45.88,2064.6,0.088,24,0.188,4,1.0,1,0.003861003861003861,3.828641396489095,7.633176020092378,44.88260869565217,0.48640000000000005,5,1.0,0.0,0.5,CUST_03729,1
30,0,3,1,8,1.0,60,57,72.63,4139.91,0.545,49,0.172,5,6.0,0,0.01639344262295082,4.060443010546419,8.328670849428677,71.37775862068965,0.49016666666666664,2,5.0,0.198,0.25,CUST_03730,0
62,0,0,3,5,3.0,78,22,91.46,2012.12,0.308,0,0.12,0,3.0,1,0.012658227848101266,3.1354942159291497,7.6074410363816645,87.48347826086956,0.39239999999999997,0,1.0,0.0,0.5,CUST_03731,1
49,0,0,4,3,2.0,23,34,95.13,3234.42,0.213,54,0.145,2,5.0,0,0.041666666666666664,3.5553480614894135,8.081914028492362,92.412,0.42390000000000005,0,2.0,0.16999999999999998,0.5,CUST_03732,0
51,0,1,4,2,2.0,185,9,43.57,392.13,0.181,41,0.171,0,4.0,1,0.005376344086021506,2.302585092994046,5.974140345974778,39.213,0.6276333333333334,3,4.0,0.21,0.25,CUST_03733,1
62,1,0,0,1,3.0,35,50,49.67,2483.5,0.467,3,0.148,3,7.0,1,0.027777777777777776,3.9318256327243257,7.817826711042375,48.69607843137255,0.4601,2,2.0,0.11,0.3333333333333333,CUST_03734,0
36,1,3,5,3,1.0,1,54,83.24,4494.96,0.588,38,0.013,6,9.0,0,0.5,4.007333185232471,8.410934494736797,81.72654545454546,0.4297333333333333,2,3.0,0.165,0.2,CUST_03735,1
